Hotel Name,Hotel URL,Room type,Number of guests,Price for 5 nights,Your choices
Yasmine Guest House,https://www.booking.com/hotel/eg/yasmine-guest-house.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=1118850901_384711855_2_1_0&highlighted_blocks=1118850901_384711855_2_1_0&matching_block_id=1118850901_384711855_2_1_0&sr_pri_blocks=1118850901_384711855_2_1_0__7866&from=searchresults,One-Bedroom Apartment 2 twin beds Entire apartment Attached bathroom Free Wifi | One-Bedroom Apartment | 2 twin beds | Entire apartment Attached bathroom Free Wifi | Entire apartment | Attached bathroom | Free Wifi,Max. people: 2,"EGP 6,690","Exceptional breakfast included Free cancellation before July 9, 2026 • Pay nothing until July 7, 2026 • We have 1 left | Exceptional breakfast included | Exceptional breakfast | Free cancellation before July 9, 2026 | Free cancellation | • Pay nothing until July 7, 2026 | • | Pay nothing until July 7, 2026 | • We have 1 left | We have 1 left"
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,GUESTROOM KING BED 1 king bed 28 m² Balcony Garden view Air conditioning Flat-screen TV Minibar Free toiletries Shower Bathrobe Safe Toilet Towels Linens Desk Video TV Internet facilities Slippers Mosquito net Telephone Ironing facilities Tea/Coffee maker Iron Interconnecting room(s) available Heating Hairdryer Guest bathroom Carpeted Electric kettle Cable channels Wake-up service Laptop safe Dryer Wardrobe or closet Toilet paper | GUESTROOM KING BED | 1 king bed | 28 m² Balcony Garden view Air conditioning Flat-screen TV Minibar Free toiletries Shower Bathrobe Safe Toilet Towels Linens Desk Video TV Internet facilities Slippers Mosquito net Telephone Ironing facilities Tea/Coffee maker Iron Interconnecting room(s) available Heating Hairdryer Guest bathroom Carpeted Electric kettle Cable channels Wake-up service Laptop safe Dryer Wardrobe or closet Toilet paper | 28 m² Balcony Garden view Air conditioning Flat-screen TV Minibar | 28 m² | Balcony | Garden view | Air conditioning | Flat-screen TV | Minibar | Free toiletries Shower Bathrobe Safe Toilet Towels Linens Desk Video TV Internet facilities Slippers Mosquito net Telephone Ironing facilities Tea/Coffee maker Iron Interconnecting room(s) available Heating Hairdryer Guest bathroom Carpeted Electric kettle Cable channels Wake-up service Laptop safe Dryer Wardrobe or closet Toilet paper | Free toiletries | Shower | Bathrobe | Safe | Toilet | Towels | Linens | Desk | Video | TV | Internet facilities | Slippers | Mosquito net | Telephone | Ironing facilities | Tea/Coffee maker | Iron | Interconnecting room(s) available | Heating | Hairdryer | Guest bathroom | Carpeted | Electric kettle | Cable channels | Wake-up service | Laptop safe | Dryer | Wardrobe or closet | Toilet paper,N/A,"EGP 39,351",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,N/A,Max. people: 1,"EGP 49,452 | EGP 34,801 | EGP 38,963 | EGP 55,875 | EGP 41,625 | EGP 45,385 | EGP 61,227 | EGP 47,312 | EGP 50,737 | EGP 70,860 | EGP 57,547 | EGP 60,371 | EGP 85,846 | EGP 73,470 | EGP 75,356 | EGP 94,409 | EGP 82,568 | EGP 83,919 | EGP 180,041 | EGP 169,551 | EGP 223,071",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,Guestroom Twin Bed 2 twin beds 28 m² Balcony Garden view Air conditioning Flat-screen TV Minibar More | Guestroom Twin Bed | 2 twin beds | 28 m² Balcony Garden view Air conditioning Flat-screen TV Minibar More | 28 m² Balcony Garden view Air conditioning Flat-screen TV Minibar | 28 m² | Balcony | Garden view | Air conditioning | Flat-screen TV | Minibar | More,N/A,"EGP 39,351",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,Guest Twin Room with Partial River View 2 twin beds 28 m² Balcony River view Air conditioning Flat-screen TV Minibar More | Guest Twin Room with Partial River View | 2 twin beds | 28 m² Balcony River view Air conditioning Flat-screen TV Minibar More | 28 m² Balcony River view Air conditioning Flat-screen TV Minibar | 28 m² | Balcony | River view | Air conditioning | Flat-screen TV | Minibar | More,N/A,"EGP 46,174",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,Guest King Room with Partial River View 1 king bed 28 m² Balcony River view Air conditioning Flat-screen TV Minibar More | Guest King Room with Partial River View | 1 king bed | 28 m² Balcony River view Air conditioning Flat-screen TV Minibar More | 28 m² Balcony River view Air conditioning Flat-screen TV Minibar | 28 m² | Balcony | River view | Air conditioning | Flat-screen TV | Minibar | More,N/A,"EGP 46,174",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,One-Bedroom Guest King Room with River View 1 king bed 28 m² Balcony Pool view River view Air conditioning Flat-screen TV Minibar More | One-Bedroom Guest King Room with River View | 1 king bed | 28 m² Balcony Pool view River view Air conditioning Flat-screen TV Minibar More | 28 m² Balcony Pool view River view Air conditioning Flat-screen TV Minibar | 28 m² | Balcony | Pool view | River view | Air conditioning | Flat-screen TV | Minibar | More,N/A,"EGP 51,861",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,One-Bedroom Guest Twin Room with River View 2 twin beds 28 m² Balcony Pool view River view Air conditioning Flat-screen TV Minibar More | One-Bedroom Guest Twin Room with River View | 2 twin beds | 28 m² Balcony Pool view River view Air conditioning Flat-screen TV Minibar More | 28 m² Balcony Pool view River view Air conditioning Flat-screen TV Minibar | 28 m² | Balcony | Pool view | River view | Air conditioning | Flat-screen TV | Minibar | More,N/A,"EGP 51,861",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,Deluxe Room Twin Bed We have 6 left 2 twin beds 32 m² Balcony River view Air conditioning Flat-screen TV Terrace Minibar More | Deluxe Room Twin Bed | We have 6 left | 2 twin beds | 32 m² Balcony River view Air conditioning Flat-screen TV Terrace Minibar More | 32 m² Balcony River view Air conditioning Flat-screen TV Terrace Minibar | 32 m² | Balcony | River view | Air conditioning | Flat-screen TV | Terrace | Minibar | More,N/A,"EGP 62,097",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,Deluxe Room King Bed We have 6 left 1 king bed 32 m² Balcony River view Air conditioning Flat-screen TV Terrace Minibar More | Deluxe Room King Bed | We have 6 left | 1 king bed | 32 m² Balcony River view Air conditioning Flat-screen TV Terrace Minibar More | 32 m² Balcony River view Air conditioning Flat-screen TV Terrace Minibar | 32 m² | Balcony | River view | Air conditioning | Flat-screen TV | Terrace | Minibar | More,N/A,"EGP 62,097",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,Family King Room with Connected Twin We have 2 left 1 twin bed and 1 king bed 62 m² Balcony Garden view Air conditioning Flat-screen TV Minibar More | Family King Room with Connected Twin | We have 2 left | 1 twin bed and 1 king bed | 1 twin bed and | 1 twin bed | 1 king bed | 62 m² Balcony Garden view Air conditioning Flat-screen TV Minibar More | 62 m² Balcony Garden view Air conditioning Flat-screen TV Minibar | 62 m² | Balcony | Garden view | Air conditioning | Flat-screen TV | Minibar | More,N/A,"EGP 78,019",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,Junior Suite We have 2 left 1 king bed Private suite 56 m² Balcony Air conditioning Flat-screen TV Minibar More | Junior Suite | We have 2 left | 1 king bed | Private suite 56 m² Balcony Air conditioning Flat-screen TV Minibar More | Private suite 56 m² Balcony Air conditioning Flat-screen TV Minibar | Private suite | 56 m² | Balcony | Air conditioning | Flat-screen TV | Minibar | More,N/A,"EGP 87,117",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,Nile Suite We have 2 left 1 full bed Private suite 56 m² Balcony Pool view River view Air conditioning Flat-screen TV Minibar More | Nile Suite | We have 2 left | 1 full bed | Private suite 56 m² Balcony Pool view River view Air conditioning Flat-screen TV Minibar More | Private suite 56 m² Balcony Pool view River view Air conditioning Flat-screen TV Minibar | Private suite | 56 m² | Balcony | Pool view | River view | Air conditioning | Flat-screen TV | Minibar | More,N/A,"EGP 178,101",N/A
Hilton Luxor Resort & Spa,https://www.booking.com/hotel/eg/hilton-luxor-resort-spa.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=4773001_266271867_2_33_0&highlighted_blocks=4773001_266271867_2_33_0&matching_block_id=4773001_266271867_2_33_0&sr_pri_blocks=4773001_266271867_2_33_0__73525&from_sustainable_property_sr=1&from=searchresults,Spa Suite We have 4 left 1 full bed Private suite 98 m² Balcony Air conditioning Patio Flat-screen TV Minibar More | Spa Suite | We have 4 left | 1 full bed | Private suite 98 m² Balcony Air conditioning Patio Flat-screen TV Minibar More | Private suite 98 m² Balcony Air conditioning Patio Flat-screen TV Minibar | Private suite | 98 m² | Balcony | Air conditioning | Patio | Flat-screen TV | Minibar | More,N/A,"EGP 233,561",N/A
Steigenberger Resort Achti,https://www.booking.com/hotel/eg/sheraton-luxor-resort.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=1613625_0_2_0_0&highlighted_blocks=1613625_0_2_0_0&matching_block_id=1613625_0_2_0_0&sr_pri_blocks=1613625_0_2_0_0__30545&from_sustainable_property_sr=1&from=searchresults,Classic Twin Room 2 twin beds 23 m² Balcony City view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Classic Twin Room | 2 twin beds | 23 m² Balcony City view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 23 m² Balcony City view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 23 m² | Balcony | City view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More,Max. people: 2,"EGP 16,348",N/A
Steigenberger Resort Achti,https://www.booking.com/hotel/eg/sheraton-luxor-resort.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=1613625_0_2_0_0&highlighted_blocks=1613625_0_2_0_0&matching_block_id=1613625_0_2_0_0&sr_pri_blocks=1613625_0_2_0_0__30545&from_sustainable_property_sr=1&from=searchresults,Superior King Garden View (Bangalow) 1 king bed 1 room 30 m² Garden view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi Free toiletries Safe Toilet Sofa Towels Linens Socket near the bed Tile/Marble floor Desk TV Telephone Satellite channels Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Entire unit located on ground floor Upper floors accessible by stairs only Toilet paper | Superior King Garden View (Bangalow) | 1 king bed | 1 room 30 m² Garden view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi Free toiletries Safe Toilet Sofa Towels Linens Socket near the bed Tile/Marble floor Desk TV Telephone Satellite channels Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Entire unit located on ground floor Upper floors accessible by stairs only Toilet paper | 1 room 30 m² Garden view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 30 m² | Garden view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | Free toiletries Safe Toilet Sofa Towels Linens Socket near the bed Tile/Marble floor Desk TV Telephone Satellite channels Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Entire unit located on ground floor Upper floors accessible by stairs only Toilet paper | Free toiletries | Safe | Toilet | Sofa | Towels | Linens | Socket near the bed | Tile/Marble floor | Desk | TV | Telephone | Satellite channels | Tea/Coffee maker | Hairdryer | Electric kettle | Wake-up service | Wardrobe or closet | Entire unit located on ground floor | Upper floors accessible by stairs only | Toilet paper,Max. people: 2,"EGP 16,348",N/A
Steigenberger Resort Achti,https://www.booking.com/hotel/eg/sheraton-luxor-resort.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=1613625_0_2_0_0&highlighted_blocks=1613625_0_2_0_0&matching_block_id=1613625_0_2_0_0&sr_pri_blocks=1613625_0_2_0_0__30545&from_sustainable_property_sr=1&from=searchresults,N/A,Max. people: 1,"EGP 24,786 | EGP 30,917 | EGP 23,253 | EGP 26,319 | EGP 26,761 | EGP 32,892 | EGP 25,227 | EGP 28,293 | EGP 32,685 | EGP 38,816 | EGP 31,152 | EGP 34,217 | EGP 40,791 | EGP 33,127 | EGP 36,192 | EGP 34,660 | EGP 103,770 | EGP 109,902 | EGP 102,238 | EGP 105,303",N/A
Steigenberger Resort Achti,https://www.booking.com/hotel/eg/sheraton-luxor-resort.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=1613625_0_2_0_0&highlighted_blocks=1613625_0_2_0_0&matching_block_id=1613625_0_2_0_0&sr_pri_blocks=1613625_0_2_0_0__30545&from_sustainable_property_sr=1&from=searchresults,Superior Twin Garden view (Bungalow) 1 twin bed and 1 full bed 1 room 30 m² Garden view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Superior Twin Garden view (Bungalow) | 1 twin bed and 1 full bed | 1 twin bed and | 1 twin bed | 1 full bed | 1 room 30 m² Garden view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 30 m² Garden view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 30 m² | Garden view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More,Max. people: 2,"EGP 16,348",N/A
Steigenberger Resort Achti,https://www.booking.com/hotel/eg/sheraton-luxor-resort.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCr7_ZzwbAAgHSAiQxMGQxMDE1OS0wZmUyLTQ3NjctOTBkYy02YWRhNjc3NGEwMDDYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=427b9097d417020c&srepoch=1777754035&all_sr_blocks=1613625_0_2_0_0&highlighted_blocks=1613625_0_2_0_0&matching_block_id=1613625_0_2_0_0&sr_pri_blocks=1613625_0_2_0_0__30545&from_sustainable_property_sr=1&from=searchresults,Classic King Room High floor 1 king bed 1 room 23 m² Balcony City view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | Classic King Room | High floor | 1 king bed | 1 room 23 m² Balcony City view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi More | 1 room 23 m² Balcony City view Bathtub Air conditioning Attached bathroom Flat-screen TV Minibar Free Wifi | 1 room | 23 m² | Balcony | City view | Bathtub | Air conditioning | Attached bathroom | Flat-screen TV | Minibar | Free Wifi | More,Max. people: 2,"EGP 16,348",N/A
